Student_ID,First_Name,Last_Name,Email,Gender,Age,Department
S3950,Emma,Williams,student2950@university.com,Female,22,Business
S3951,John,Williams,student2951@university.com,Male,21,Business
S3952,Emma,Johnson,student2952@university.com,Female,20,CS
S3953,Sara,Johnson,student2953@university.com,Female,22,Mathematics
S3954,Sara,Brown,student2954@university.com,Male,24,Business
S3955,Ahmed,Williams,student2955@university.com,Female,22,Engineering
S3956,Ali,Davis,student2956@university.com,Male,21,Mathematics
S3957,Omar,Williams,student2957@university.com,Female,21,CS
S3958,John,Smith,student2958@university.com,Male,19,Engineering
S3959,Ahmed,Jones,student2959@university.com,Male,19,Engineering
S3960,John,Jones,student2960@university.com,Female,22,Engineering
S3961,Ali,Smith,student2961@university.com,Male,23,Business
S3962,Liam,Jones,student2962@university.com,Male,23,Engineering
S3963,Emma,Johnson,student2963@university.com,Female,19,Business
S3964,Emma,Jones,student2964@university.com,Female,20,Engineering
S3965,Omar,Jones,student2965@university.com,Male,18,Business
S3966,Ali,Smith,student2966@university.com,Female,22,Mathematics
S3967,Ahmed,Brown,student2967@university.com,Male,18,Business
S3968,Omar,Jones,student2968@university.com,Male,19,Business
S3969,Ali,Davis,student2969@university.com,Female,21,Mathematics
S3970,Maria,Jones,student2970@university.com,Female,24,Engineering
S3971,Sara,Brown,student2971@university.com,Male,22,Mathematics
S3972,Omar,Smith,student2972@university.com,Female,19,Engineering
S3973,Omar,Brown,student2973@university.com,Female,20,Business
S3974,Ahmed,Smith,student2974@university.com,Male,24,Engineering
S3975,John,Johnson,student2975@university.com,Male,22,Business
S3976,Maria,Smith,student2976@university.com,Male,22,Engineering
S3977,Ahmed,Johnson,student2977@university.com,Male,23,Business
S3978,Ali,Johnson,student2978@university.com,Male,21,Business
S3979,Ali,Smith,student2979@university.com,Male,22,CS
S3980,Ali,Davis,student2980@university.com,Female,21,Engineering
S3981,Liam,Williams,student2981@university.com,Male,19,Engineering
S3982,Ali,Smith,student2982@university.com,Female,20,CS
S3983,John,Jones,student2983@university.com,Female,24,Business
S3984,Maria,Davis,student2984@university.com,Male,24,Business
S3985,Emma,Davis,student2985@university.com,Female,20,CS
S3986,Sara,Jones,student2986@university.com,Male,22,CS
S3987,John,Williams,student2987@university.com,Female,22,Mathematics
S3988,John,Davis,student2988@university.com,Male,19,Business
S3989,Liam,Johnson,student2989@university.com,Male,23,Mathematics
S3990,Emma,Williams,student2990@university.com,Male,23,Engineering
S3991,Emma,Jones,student2991@university.com,Male,23,Mathematics
S3992,Sara,Williams,student2992@university.com,Female,21,CS
S3993,Sara,Smith,student2993@university.com,Female,23,CS
S3994,Emma,Williams,student2994@university.com,Female,20,CS
S3995,Ali,Johnson,student2995@university.com,Female,24,CS
S3996,John,Smith,student2996@university.com,Female,24,Mathematics
S3997,Ahmed,Brown,student2997@university.com,Male,21,Mathematics
S3998,Sara,Jones,student2998@university.com,Male,19,Mathematics
S3999,Liam,Jones,student2999@university.com,Male,20,CS
S4000,Liam,Williams,student3000@university.com,Male,24,CS
S4001,Sara,Davis,student3001@university.com,Male,20,Business
S4002,Emma,Smith,student3002@university.com,Female,24,Business
S4003,Maria,Brown,student3003@university.com,Male,18,CS
S4004,Ahmed,Smith,student3004@university.com,Male,19,Business
S4005,Ahmed,Jones,student3005@university.com,Female,19,Engineering
S4006,Sara,Smith,student3006@university.com,Female,18,Engineering
S4007,Ali,Brown,student3007@university.com,Male,21,CS
S4008,Maria,Davis,student3008@university.com,Male,24,Mathematics
S4009,Ahmed,Williams,student3009@university.com,Female,24,Engineering
S4010,Sara,Johnson,student3010@university.com,Male,24,Engineering
S4011,Liam,Smith,student3011@university.com,Male,23,Mathematics
S4012,Ahmed,Johnson,student3012@university.com,Male,23,Business
S4013,Omar,Jones,student3013@university.com,Female,23,Mathematics
S4014,Maria,Williams,student3014@university.com,Male,23,Business
S4015,Maria,Williams,student3015@university.com,Male,23,Business
S4016,Omar,Smith,student3016@university.com,Female,18,Mathematics
S4017,John,Davis,student3017@university.com,Female,19,Business
S4018,Liam,Williams,student3018@university.com,Female,21,Engineering
S4019,Omar,Smith,student3019@university.com,Male,20,CS
S4020,Emma,Smith,student3020@university.com,Female,23,Business
S4021,Emma,Johnson,student3021@university.com,Male,18,Engineering
S4022,Sara,Williams,student3022@university.com,Female,24,Mathematics
S4023,Maria,Smith,student3023@university.com,Male,21,Business
S4024,John,Johnson,student3024@university.com,Female,21,Engineering
S4025,John,Brown,student3025@university.com,Male,21,Business
S4026,Ahmed,Johnson,student3026@university.com,Male,18,Mathematics
S4027,Ahmed,Johnson,student3027@university.com,Female,20,CS
S4028,Omar,Smith,student3028@university.com,Female,23,Business
S4029,John,Jones,student3029@university.com,Male,21,CS
S4030,Omar,Jones,student3030@university.com,Female,18,Business
S4031,Liam,Davis,student3031@university.com,Male,24,Business
S4032,Omar,Jones,student3032@university.com,Female,19,Mathematics
S4033,Ahmed,Johnson,student3033@university.com,Female,24,Business
S4034,Maria,Davis,student3034@university.com,Male,18,Engineering
S4035,Omar,Smith,student3035@university.com,Female,18,Engineering
S4036,Ali,Williams,student3036@university.com,Female,18,CS
S4037,Maria,Johnson,student3037@university.com,Male,21,CS
S4038,John,Johnson,student3038@university.com,Male,18,Engineering
S4039,John,Davis,student3039@university.com,Female,19,CS
S4040,Omar,Smith,student3040@university.com,Male,21,CS
S4041,Maria,Brown,student3041@university.com,Female,24,Engineering
S4042,Ahmed,Johnson,student3042@university.com,Female,19,Engineering
S4043,Ahmed,Brown,student3043@university.com,Male,22,Engineering
S4044,Emma,Brown,student3044@university.com,Male,24,Mathematics
S4045,John,Jones,student3045@university.com,Male,18,Mathematics
S4046,Sara,Smith,student3046@university.com,Male,23,Engineering
S4047,Emma,Brown,student3047@university.com,Male,23,Business
S4048,Ahmed,Smith,student3048@university.com,Male,21,Engineering
S4049,Maria,Jones,student3049@university.com,Female,23,Mathematics
S4050,Liam,Smith,student3050@university.com,Female,24,CS
S4051,Ahmed,Johnson,student3051@university.com,Male,21,Business
S4052,Maria,Brown,student3052@university.com,Female,24,Business
S4053,Emma,Smith,student3053@university.com,Female,18,CS
S4054,John,Williams,student3054@university.com,Female,20,Business
S4055,Ahmed,Smith,student3055@university.com,Female,20,CS
S4056,Omar,Brown,student3056@university.com,Male,19,Mathematics
S4057,Maria,Jones,student3057@university.com,Female,18,Business
S4058,John,Jones,student3058@university.com,Female,23,Business
S4059,Liam,Brown,student3059@university.com,Male,18,CS
S4060,Liam,Johnson,student3060@university.com,Male,22,CS
S4061,Sara,Johnson,student3061@university.com,Male,20,Mathematics
S4062,Maria,Jones,student3062@university.com,Male,23,CS
S4063,Emma,Jones,student3063@university.com,Female,24,CS
S4064,Sara,Brown,student3064@university.com,Male,24,Mathematics
S4065,Sara,Johnson,student3065@university.com,Female,20,Engineering
S4066,Ali,Jones,student3066@university.com,Female,18,Engineering
S4067,Ahmed,Johnson,student3067@university.com,Male,23,CS
S4068,Maria,Jones,student3068@university.com,Male,19,Mathematics
S4069,Sara,Smith,student3069@university.com,Male,24,Engineering
S4070,Ali,Williams,student3070@university.com,Male,18,Mathematics
S4071,Emma,Davis,student3071@university.com,Male,19,CS
S4072,John,Smith,student3072@university.com,Male,23,CS
S4073,Omar,Davis,student3073@university.com,Female,20,Mathematics
S4074,Omar,Jones,student3074@university.com,Female,22,Business
S4075,Maria,Williams,student3075@university.com,Female,21,CS
S4076,Sara,Williams,student3076@university.com,Female,20,CS
S4077,Omar,Jones,student3077@university.com,Male,19,CS
S4078,Ahmed,Jones,student3078@university.com,Male,18,CS
S4079,Omar,Johnson,student3079@university.com,Female,24,Mathematics
S4080,Omar,Jones,student3080@university.com,Female,23,Mathematics
S4081,Omar,Brown,student3081@university.com,Female,20,Mathematics
S4082,Liam,Jones,student3082@university.com,Male,24,Mathematics
S4083,Ali,Brown,student3083@university.com,Male,24,Business
S4084,Sara,Jones,student3084@university.com,Male,22,Mathematics
S4085,Ahmed,Johnson,student3085@university.com,Female,23,Mathematics
S4086,Sara,Brown,student3086@university.com,Female,19,CS
S4087,Liam,Smith,student3087@university.com,Male,23,Business
S4088,Maria,Brown,student3088@university.com,Male,23,CS
S4089,Maria,Johnson,student3089@university.com,Female,18,Business
S4090,Maria,Davis,student3090@university.com,Female,21,Engineering
S4091,Emma,Brown,student3091@university.com,Male,24,Business
S4092,Omar,Jones,student3092@university.com,Female,19,Business
S4093,Emma,Jones,student3093@university.com,Male,18,CS
S4094,Ali,Davis,student3094@university.com,Male,24,Business
S4095,Maria,Johnson,student3095@university.com,Female,21,Business
S4096,Liam,Williams,student3096@university.com,Female,18,CS
S4097,Ahmed,Jones,student3097@university.com,Female,21,Engineering
S4098,Sara,Smith,student3098@university.com,Male,21,Engineering
S4099,Omar,Johnson,student3099@university.com,Female,21,Engineering
S4100,John,Brown,student3100@university.com,Female,18,Business
S4101,Ahmed,Brown,student3101@university.com,Male,23,CS
S4102,Omar,Smith,student3102@university.com,Male,21,Engineering
S4103,Emma,Jones,student3103@university.com,Female,23,Engineering
S4104,Emma,Johnson,student3104@university.com,Male,24,Engineering
S4105,Ahmed,Smith,student3105@university.com,Male,24,Engineering
S4106,Emma,Jones,student3106@university.com,Male,19,CS
S4107,Maria,Johnson,student3107@university.com,Female,22,Engineering
S4108,Ali,Brown,student3108@university.com,Female,23,Business
S4109,Sara,Johnson,student3109@university.com,Male,24,Business
S4110,Ali,Davis,student3110@university.com,Male,22,CS
S4111,Omar,Williams,student3111@university.com,Male,21,Mathematics
S4112,Sara,Johnson,student3112@university.com,Female,22,Engineering
S4113,Liam,Williams,student3113@university.com,Male,22,Engineering
S4114,Sara,Johnson,student3114@university.com,Male,21,Business
S4115,Ali,Williams,student3115@university.com,Female,23,CS
S4116,Ahmed,Davis,student3116@university.com,Male,21,Mathematics
S4117,Sara,Brown,student3117@university.com,Female,19,Business
S4118,Liam,Jones,student3118@university.com,Female,20,Mathematics
S4119,Liam,Williams,student3119@university.com,Female,18,CS
S4120,Liam,Davis,student3120@university.com,Male,21,CS
S4121,Ali,Williams,student3121@university.com,Male,21,CS
S4122,Sara,Brown,student3122@university.com,Female,22,Business
S4123,John,Williams,student3123@university.com,Male,19,CS
S4124,Ahmed,Davis,student3124@university.com,Female,24,Business
S4125,Maria,Davis,student3125@university.com,Male,24,Business
S4126,Sara,Smith,student3126@university.com,Female,22,Engineering
S4127,Liam,Brown,student3127@university.com,Female,23,Business
S4128,John,Smith,student3128@university.com,Male,21,Business
S4129,Maria,Brown,student3129@university.com,Male,21,Engineering
S4130,Maria,Williams,student3130@university.com,Male,22,Mathematics
S4131,Omar,Davis,student3131@university.com,Male,21,Engineering
S4132,Sara,Smith,student3132@university.com,Female,23,Engineering
S4133,Ali,Williams,student3133@university.com,Female,20,CS
S4134,Sara,Davis,student3134@university.com,Male,18,CS
S4135,John,Brown,student3135@university.com,Male,18,Engineering
S4136,Maria,Davis,student3136@university.com,Female,18,CS
S4137,Sara,Williams,student3137@university.com,Male,20,Engineering
S4138,Ali,Smith,student3138@university.com,Male,21,CS
S4139,Omar,Smith,student3139@university.com,Male,22,Business
S4140,Sara,Davis,student3140@university.com,Male,24,CS
S4141,Ahmed,Williams,student3141@university.com,Female,19,CS
S4142,Omar,Johnson,student3142@university.com,Female,21,Business
S4143,Ali,Brown,student3143@university.com,Male,20,Engineering
S4144,John,Brown,student3144@university.com,Female,23,CS
S4145,Maria,Williams,student3145@university.com,Male,20,CS
S4146,Sara,Johnson,student3146@university.com,Male,24,Business
S4147,Ali,Smith,student3147@university.com,Male,18,Business
S4148,Omar,Jones,student3148@university.com,Female,21,Business
S4149,Ahmed,Jones,student3149@university.com,Female,24,Mathematics
S4150,Ali,Williams,student3150@university.com,Female,18,Business
S4151,Emma,Johnson,student3151@university.com,Female,19,Engineering
S4152,Liam,Johnson,student3152@university.com,Female,23,CS
S4153,Ahmed,Brown,student3153@university.com,Male,18,CS
S4154,Omar,Smith,student3154@university.com,Male,19,Mathematics
S4155,John,Davis,student3155@university.com,Female,20,CS
S4156,Maria,Johnson,student3156@university.com,Female,18,CS
S4157,Omar,Davis,student3157@university.com,Female,18,Engineering
S4158,Liam,Jones,student3158@university.com,Male,22,CS
S4159,John,Davis,student3159@university.com,Female,23,Engineering
S4160,Sara,Smith,student3160@university.com,Male,23,Mathematics
S4161,Ali,Smith,student3161@university.com,Male,24,Engineering
S4162,Emma,Davis,student3162@university.com,Female,20,Business
S4163,Ahmed,Williams,student3163@university.com,Male,22,Business
S4164,Ahmed,Johnson,student3164@university.com,Male,24,Mathematics
S4165,Ali,Williams,student3165@university.com,Female,19,CS
S4166,Emma,Davis,student3166@university.com,Male,24,Engineering
S4167,Ali,Johnson,student3167@university.com,Female,19,Business
S4168,Sara,Brown,student3168@university.com,Male,20,Engineering
S4169,Liam,Williams,student3169@university.com,Female,23,Business
S4170,John,Williams,student3170@university.com,Female,19,Engineering
S4171,Omar,Davis,student3171@university.com,Male,20,CS
S4172,Ahmed,Jones,student3172@university.com,Female,24,Mathematics
S4173,Sara,Davis,student3173@university.com,Male,19,CS
S4174,John,Williams,student3174@university.com,Male,21,Engineering
S4175,Sara,Johnson,student3175@university.com,Female,18,Business
S4176,Emma,Jones,student3176@university.com,Male,24,Business
S4177,Ahmed,Davis,student3177@university.com,Female,23,Mathematics
S4178,Omar,Davis,student3178@university.com,Male,24,CS
S4179,Ali,Williams,student3179@university.com,Male,21,CS
S4180,Ali,Williams,student3180@university.com,Female,20,CS
S4181,John,Brown,student3181@university.com,Male,20,Business
